link,title,full_date,print_date,sort_date,month,location,location_search,info,name,favicon,root,max_date,dupl_count,end_date,update_date
https://museum.wales//cardiff/whatson/11098/The-Rules-of-Art/,The Rules Of Art?,23 October 2021 – 4 June 2023,Sat 23 Oct – Sun 04 Jun,2021-10-23,October,"St. Fagans, Cardiff CF5 6DP",St. Fagans  Cardiff CF5 6DP,Extra time at the exhibition!Come and enjoy the Rules of Art? exhibition until 9pm on 4 August as pa...,Museum Wales ,./static/images/st_fagans_favicon.svg,https://museum.wales/,2021-10-23,1,,18 Nov 2022 11:32
https://museum.wales//slate/whatson/11545/FAB-50---Half-a-century-of-History-/,Fab 50 - Half A Century Of History! ,25 May–31 December 2022,Wed 25 May – Sat 31 Dec,2022-05-25,May,"St. Fagans, Cardiff CF5 6DP",St. Fagans  Cardiff CF5 6DP,The National Slate Museum celebrates its 50th birthday in 2022! Come and enjoy this special bir...,Museum Wales ,./static/images/st_fagans_favicon.svg,https://museum.wales/,2022-05-25,1,,18 Nov 2022 11:32
https://museum.wales//stfagans/whatson/11550/Wales-isProud-/,Wales Is...Proud ,15 July 2022 – 5 March 2023,Fri 15 Jul – Sun 05 Mar,2022-07-15,July,"St. Fagans, Cardiff CF5 6DP",St. Fagans  Cardiff CF5 6DP,"Every summer, Pride marches and events are held across Wales to celebrate LGBTQ+ equality and visibi...",Museum Wales ,./static/images/st_fagans_favicon.svg,https://museum.wales/,2022-07-15,1,,18 Nov 2022 11:32
https://museum.wales//cardiff/whatson/11568/Reframing-Picton/,Reframing Picton,1 August 2022 – 3 September 2023,Mon 01 Aug – Sun 03 Sep,2022-08-01,August,"St. Fagans, Cardiff CF5 6DP",St. Fagans  Cardiff CF5 6DP,Who was Lieutenant-General Sir Thomas Picton? A war hero. A cruel tyrant. A symptom of the British E...,Museum Wales ,./static/images/st_fagans_favicon.svg,https://museum.wales/,2022-08-01,1,,18 Nov 2022 11:32
https://museum.wales//swansea/whatson/11645/Dance-to-Health---The-Falls-Prevention-Dance-Programme/,Dance To Health - The Falls Prevention Dance Programme,19 August 2022 – 31 March 2023,Fri 19 Aug – Fri 31 Mar,2022-08-19,,"St. Fagans, Cardiff CF5 6DP",St. Fagans  Cardiff CF5 6DP,"Dance to Health is a fun, sociable, and creative way for older people to participate in falls-preven...",Museum Wales ,./static/images/st_fagans_favicon.svg,https://museum.wales/,2022-08-19,1,,18 Nov 2022 11:32
https://museum.wales//stfagans/whatson/11135/St-Fagans-Museum-Ghost-Tours/,St Fagans Museum Ghost Tours,2 September–24 November 2022,Fri 02 Sep – Thu 24 Nov,2022-09-02,September,"St. Fagans, Cardiff CF5 6DP",St. Fagans  Cardiff CF5 6DP,"Hear true tales of ghostly encounters in and around the historic buildings. Also, hear of Welsh superstitions about death, mourning and ghosts, and discover why Wales could be the world's most haunted country!",Museum Wales ,./static/images/st_fagans_favicon.svg,https://museum.wales/,2022-09-02,1,,18 Nov 2022 11:32
https://museum.wales//swansea/whatson/11707/Yama-Sakubei-Yamamoto-Coal-Mine-Paintings-/,Yama: Sakubei Yamamoto Coal Mine Paintings ,10 September 2022 – 2 January 2023,Sat 10 Sep – Mon 02 Jan,2022-09-10,,"St. Fagans, Cardiff CF5 6DP",St. Fagans  Cardiff CF5 6DP,"At the age of seven years old, Sakubei Yamamoto (1892-1984) moved with his family to the coal mines ...",Museum Wales ,./static/images/st_fagans_favicon.svg,https://museum.wales/,2022-09-10,1,,18 Nov 2022 11:32
https://museum.wales//swansea/whatson/11706/Tip-Girls-/,Tip Girls ,10 September 2022 – 5 March 2023,Sat 10 Sep – Sun 05 Mar,2022-09-10,,"St. Fagans, Cardiff CF5 6DP",St. Fagans  Cardiff CF5 6DP,This exhibition covers the topic of female workers in the Welsh coal industry. This is probably...,Museum Wales ,./static/images/st_fagans_favicon.svg,https://museum.wales/,2022-09-10,1,,18 Nov 2022 11:32
https://www.visitthevale.com/events/celf-coast-cymru-10-turner-house,Celf Coast Cymru 10 - Turner House,"September 25, 2022/January 10, 2023",Sun 25 Sep - Tue 10 Jan,2022-09-25,,"Turner House, Plymouth Road, Penarth, CF64 3DH",Turner House  Plymouth Road  Penarth  CF64 3DH,In 2022 the Wales Coast Path celebrates its 10th anniversary. Artist Dan LLewellyn Hall was commissioned to curate the visual arts responding to the coast.,Visit the Vale,https://global-uploads.webflow.com/6023f273f06914e9f46f193b/60509a2e9b7a8c2f25a0b4c7_Site%20Icon.png,https://www.visitthevale.com,2022-09-25,1,,18 Nov 2022 11:32
https://museum.wales//wool/whatson/11710/Cuppa-and-a-Paper/,Cuppa And A Paper,"28 September, 12, 26 October, 9, 23 November, 7 &  21 December 2022","28 Sep, 12, 26 Oct, 9, 23 Nov, 7 & 21 Dec",2022-09-28,,"St. Fagans, Cardiff CF5 6DP",St. Fagans  Cardiff CF5 6DP,Join us at the National Wool Museum every other Wednesday at 12pm. A chance to chat over a cupp...,Museum Wales ,./static/images/st_fagans_favicon.svg,https://museum.wales/,2022-09-28,1,,18 Nov 2022 11:32
https://museum.wales//swansea/whatson/11709/Kings-of-the-Underground/,Kings Of The Underground,5 October 2022 – 19 March 2023,Wed 05 Oct – Sun 19 Mar,2022-10-05,October,"St. Fagans, Cardiff CF5 6DP",St. Fagans  Cardiff CF5 6DP,Vision Fountains Kings of The Underground captures the memories and physiognomies (facial features) ...,Museum Wales ,./static/images/st_fagans_favicon.svg,https://museum.wales/,2022-10-05,1,,18 Nov 2022 11:32
https://www.visitthevale.com/events/art-history-lectures-at-penarth-pavilion,Art History Lectures At Penarth Pavilion ,"October 25, 2022/December 15, 2022",Tue 25 Oct - Thu 15 Dec,2022-10-25,,"Penarth Pier Pavilion, The Esplanade, Penarth",Penarth Pier Pavilion  The Esplanade  Penarth,"October, the Canadian Group of Severn. November, Caravaggio and December, Painting Winter",Visit the Vale,https://global-uploads.webflow.com/6023f273f06914e9f46f193b/60509a2e9b7a8c2f25a0b4c7_Site%20Icon.png,https://www.visitthevale.com,2022-10-25,1,,18 Nov 2022 11:32
https://museum.wales//stfagans/whatson/11677/Introduction-to-Enamelling/,Introduction To Enamelling,"12 November 2022 &  4 February 2023, 10:30 - 3:30pm",Sat 12 Nov & Sat 04 Feb,2022-11-12,November,"St. Fagans, Cardiff CF5 6DP",St. Fagans  Cardiff CF5 6DP,"An introduction to the traditional craft of enamelling – but with a playful, contemporary edge...",Museum Wales ,./static/images/st_fagans_favicon.svg,https://museum.wales/,2022-11-12,1,,18 Nov 2022 11:32
https://museum.wales//stfagans/whatson/11673/Spoon-Carving/,Spoon Carving,"12 November 2022 &  4 February 2023, 10:30 - 4pm",Sat 12 Nov & Sat 04 Feb,2022-11-12,,"St. Fagans, Cardiff CF5 6DP",St. Fagans  Cardiff CF5 6DP,Join Vic Phillips of SingleMaltTeapot as he takes you through the essential tools and techniques nee...,Museum Wales ,./static/images/st_fagans_favicon.svg,https://museum.wales/,2022-11-12,1,,18 Nov 2022 11:32
https://www.cardiffcastle.com/events/ice-walk/,The Ice Rink & Ice Walk,15                         Nov                         2022                         -                         08                         Jan                         2023,Tue 15 Nov - Sun 08 Jan,2022-11-15,,"Cardiff Castle, Castle Street, Cardiff CF10 3RB",Cardiff Castle  Castle Street  Cardiff CF10 3RB,"Cardiff's Winter Wonderland Ice Rink & Ice Walk, the capital’s biggest Winter attraction, is back at Cardiff Castle from 15th Nov – 8th Jan!",Cardiff Caste,https://www.cardiffcastle.com/app/uploads/2020/05/cardiff-castle-logo-small.png,https://www.cardiffcastle.com/ ,2022-11-15,1,,18 Nov 2022 11:32
https://museum.wales//wool/whatson/11782/Exhibition-of-Hope/,Exhibition Of Hope,15 November 2022 – 11 February 2023,Tue 15 Nov – Sat 11 Feb,2022-11-15,,"St. Fagans, Cardiff CF5 6DP",St. Fagans  Cardiff CF5 6DP,At the beginning of the Covid-19 pandemic the idea of the Exhibition of Hope was developed by Nation...,Museum Wales ,./static/images/st_fagans_favicon.svg,https://museum.wales/,2022-11-15,1,,18 Nov 2022 11:32
http://www.margamcountrypark.co.uk//2128?event_id=34268,Luminate,Fri 18 Nov 2022,Fri 18 Nov,2022-11-18,,"Margam Country Park, Margam, Port Talbot, SA13 2TJ ",Margam Country Park  Margam  Port Talbot  SA13 2TJ ,"Following another sell-out year in 2021, Luminate Wales returns to Margam Country Park and Castle in Winter 2022. A spectacular, illuminated trail, full of wonder and intrigue, to delight and enthral your senses. As darkness descends, join us on our enchanting journey, as we weave a captivating light trail through the stunning, historic gardens of Margam Country Park and Castle. Immerse yourself in our mesmerising mile long walk, encapsulating some of your highlights from 2019 & 2020 along with stunning new elements, added to re-amaze you for 2022.  A Timeless experience to be enjoyed by all, young and old alike. The trail is open nightly from Thursday 17th November 2022 until Monday 2nd January 2023 (closed Christmas Day). Tickets must be pre-booked, online in advance.",Margam Park,./static/images/margam_logo.png,http://www.margamcountrypark.co.uk/,2023-01-02,44,Mon 02 Jan,18 Nov 2022 11:32
http://www.margamcountrypark.co.uk//2128?event_id=34321,The Margam Community Christmas Tree Festival,Fri 18 Nov 2022,Fri 18 Nov,2022-11-18,,"Margam Country Park, Margam, Port Talbot, SA13 2TJ ",Margam Country Park  Margam  Port Talbot  SA13 2TJ ,"In partnership with the Friends of Margam Park. The Park is pleased to be organising a Community Christmas Tree Festival for the second time following the success of the 2019 festival. This special event aims to bring Park groups, community groups, schools, businesses, and visitors together making a beautiful festive display for all to enjoy. Visitor Entry to the festival in the Castle will be by donation.",Margam Park,./static/images/margam_logo.png,http://www.margamcountrypark.co.uk/,2022-11-27,10,Sun 27 Nov,18 Nov 2022 11:32
https://www.visitthevale.com/events/swan-christmas-fayre,Swam Christmas Fayre,"November 19, 2022/November 20, 2022",Sat 19 Nov - Sun 20 Nov,2022-11-19,,"St Athan, South Wales Aviation Museum, Hangar 872, Bro Tathan North, St Athan, CF62 4QR",St Athan  South Wales Aviation Museum  Hangar 872  Bro Tathan North  St Athan  CF62 4QR,"We all can't wait to welcome you to SWAM's Christmas fayre! We have over 40 fabulous stalls, so there will be a lovely variety of Christmas gifts available, all amongst our amazing planes!",Visit the Vale,https://global-uploads.webflow.com/6023f273f06914e9f46f193b/60509a2e9b7a8c2f25a0b4c7_Site%20Icon.png,https://www.visitthevale.com,2022-11-19,1,,18 Nov 2022 11:32
https://cadw.gov.wales/christmas-starts-here,Christmas Starts Here!,Sat 19 Nov                             - Sun 20 Nov 2022,Sat 19 Nov - Sun 20 Nov,2022-11-19,,Raglan Castle,Raglan Castle,Put on your Christmas jumper and get into the festive spirit with us! Seasonal refreshments and a visit from the man himself! Christmas starts here!,Cadw,https://cadw.gov.wales/themes/custom/cadw/img/favicon/favicon.ico,https://cadw.gov.wales/ ,2022-11-19,1,,18 Nov 2022 11:32
https://cadw.gov.wales/brother-thomas-cellarer-1,Brother Thomas The Cellarer,Sat 19 Nov 2022,Sat 19 Nov,2022-11-19,,Tintern Abbey,Tintern Abbey,"Step back in time with Brother Thomas and learn what life was like as a monk in Tintern Abbey. Our sympathetic brother will give you inside information about the monks’ rituals and responsibilities. As the cellarer of Tintern Abbey, Brother Thomas (a Cistercian monk) will be able to tell you all there is to know (and perhaps some things you shouldn’t know!) about the workings of the abbey, his fellow monks, the lay brothers and other ‘less religious’ people!",Cadw,https://cadw.gov.wales/themes/custom/cadw/img/favicon/favicon.ico,https://cadw.gov.wales/ ,2022-11-19,1,,18 Nov 2022 11:32
https://cadw.gov.wales/lets-discover-medicine-north-pole,Let's Discover… Medicine In The North Pole,Sat 19 Nov                             - Sun 20 Nov 2022,Sat 19 Nov - Sun 20 Nov,2022-11-19,,Chepstow Castle,Chepstow Castle,"Meet Dr Frost, chief medical officer of the North Pole, who will explain all the medical problems that Father Christmas has to face when delivering Christmas cheer. From altitude sickness (it’s a long way up in that sleigh), to the effects of too many mince pies and biscuits. Learn how to keep warm like Santa as well! This is a drop-in event with no need to book.",Cadw,https://cadw.gov.wales/themes/custom/cadw/img/favicon/favicon.ico,https://cadw.gov.wales/ ,2022-11-19,1,,18 Nov 2022 11:32
http://www.margamcountrypark.co.uk//2128?event_id=34322,The Margam Community Christmas Tree Festival,Sat 19 Nov 2022,Sat 19 Nov,2022-11-19,,"Margam Country Park, Margam, Port Talbot, SA13 2TJ ",Margam Country Park  Margam  Port Talbot  SA13 2TJ ,"In partnership with the Friends of Margam Park. The Park is pleased to be organising a Community Christmas Tree Festival for the second time following the success of the 2019 festival. This special event aims to bring Park groups, community groups, schools, businesses, and visitors together making a beautiful festive display for all to enjoy. Visitor Entry to the festival in the Castle will be by donation.",Margam Park,./static/images/margam_logo.png,http://www.margamcountrypark.co.uk/,2022-11-27,10,Sun 27 Nov,18 Nov 2022 11:32
http://www.margamcountrypark.co.uk//2128?event_id=34269,Luminate,Sat 19 Nov 2022,Sat 19 Nov,2022-11-19,,"Margam Country Park, Margam, Port Talbot, SA13 2TJ ",Margam Country Park  Margam  Port Talbot  SA13 2TJ ,"Following another sell-out year in 2021, Luminate Wales returns to Margam Country Park and Castle in Winter 2022. A spectacular, illuminated trail, full of wonder and intrigue, to delight and enthral your senses. As darkness descends, join us on our enchanting journey, as we weave a captivating light trail through the stunning, historic gardens of Margam Country Park and Castle. Immerse yourself in our mesmerising mile long walk, encapsulating some of your highlights from 2019 & 2020 along with stunning new elements, added to re-amaze you for 2022.  A Timeless experience to be enjoyed by all, young and old alike. The trail is open nightly from Thursday 17th November 2022 until Monday 2nd January 2023 (closed Christmas Day). Tickets must be pre-booked, online in advance.",Margam Park,./static/images/margam_logo.png,http://www.margamcountrypark.co.uk/,2023-01-02,44,Mon 02 Jan,18 Nov 2022 11:32
https://museum.wales//stfagans/whatson/11671/Introduction-to-Leatherwork/,Introduction To Leatherwork,"19 November 2022, 25 March &  20 May 2023, 10:30 - 4pm","19 Nov, 25 Mar & 20 May",2022-11-19,,"St. Fagans, Cardiff CF5 6DP",St. Fagans  Cardiff CF5 6DP,These one day courses are a chance to try your hand at leatherworking in the inspirational setting o...,Museum Wales ,./static/images/st_fagans_favicon.svg,https://museum.wales/,2022-11-19,1,,18 Nov 2022 11:32
https://museum.wales//swansea/whatson/10910/The-Green-Fair/,The Green Fair,"19 & 20 November 2022, Sat 10am - 4pm, Sun 10am - 3pm",Sat 19 Nov & Sun 20 Nov,2022-11-19,,"St. Fagans, Cardiff CF5 6DP",St. Fagans  Cardiff CF5 6DP,"Everything you need for a truly Green Christmas, from gifts to ideas and advice! The Green Fair...",Museum Wales ,./static/images/st_fagans_favicon.svg,https://museum.wales/,2022-11-19,1,,18 Nov 2022 11:32
https://museum.wales//swansea/whatson/11054/Book-Swap/,Book Swap,"19 & 20 November 2022, Sat - 10am-4pm, Sun 10am - 2pm",Sat 19 Nov & Sun 20 Nov,2022-11-19,,"St. Fagans, Cardiff CF5 6DP",St. Fagans  Cardiff CF5 6DP,"Bring along your unwanted books, then rummage our bursting book tables to find a different collectio...",Museum Wales ,./static/images/st_fagans_favicon.svg,https://museum.wales/,2022-11-19,1,,18 Nov 2022 11:32
https://museum.wales//stfagans/whatson/11537/Cardiff-Farmers-Markets/,Cardiff Farmers Markets,"19 November 2022, 10am - 3pm",Sat 19 Nov,2022-11-19,,"St. Fagans, Cardiff CF5 6DP",St. Fagans  Cardiff CF5 6DP,Cardiff Farmers Markets join us once again for their monthly pop-up food market. A ch...,Museum Wales ,./static/images/st_fagans_favicon.svg,https://museum.wales/,2022-11-19,1,,18 Nov 2022 11:32
https://museum.wales//swansea/whatson/11795/GRAFT-at-The-Green-Fair-2022/,Graft At The Green Fair 2022,"19 November 2022, 12 - 4pm",Sat 19 Nov,2022-11-19,,"St. Fagans, Cardiff CF5 6DP",St. Fagans  Cardiff CF5 6DP,Come upstairs  to the Warehouse Gallery and meet the GRAFT team and join in with activities we ...,Museum Wales ,./static/images/st_fagans_favicon.svg,https://museum.wales/,2022-11-19,1,,18 Nov 2022 11:32
https://museum.wales//stfagans/whatson/11774/Voices-of-The-Red-Wall/,Voices Of The Red Wall,19 November 2022 – 17 April 2023,Sat 19 Nov – Mon 17 Apr,2022-11-19,,"St. Fagans, Cardiff CF5 6DP",St. Fagans  Cardiff CF5 6DP,Supporters of our national football teams are called The Red Wall. Dressed in their bucket hats and ...,Museum Wales ,./static/images/st_fagans_favicon.svg,https://museum.wales/,2022-11-19,1,,18 Nov 2022 11:32
http://www.margamcountrypark.co.uk//2128?event_id=34270,Luminate,Sun 20 Nov 2022,Sun 20 Nov,2022-11-20,,"Margam Country Park, Margam, Port Talbot, SA13 2TJ ",Margam Country Park  Margam  Port Talbot  SA13 2TJ ,"Following another sell-out year in 2021, Luminate Wales returns to Margam Country Park and Castle in Winter 2022. A spectacular, illuminated trail, full of wonder and intrigue, to delight and enthral your senses. As darkness descends, join us on our enchanting journey, as we weave a captivating light trail through the stunning, historic gardens of Margam Country Park and Castle. Immerse yourself in our mesmerising mile long walk, encapsulating some of your highlights from 2019 & 2020 along with stunning new elements, added to re-amaze you for 2022.  A Timeless experience to be enjoyed by all, young and old alike. The trail is open nightly from Thursday 17th November 2022 until Monday 2nd January 2023 (closed Christmas Day). Tickets must be pre-booked, online in advance.",Margam Park,./static/images/margam_logo.png,http://www.margamcountrypark.co.uk/,2023-01-02,44,Mon 02 Jan,18 Nov 2022 11:32
http://www.margamcountrypark.co.uk//2128?event_id=34314,The Margam Community Christmas Tree Festival,Sun 20 Nov 2022,Sun 20 Nov,2022-11-20,,"Margam Country Park, Margam, Port Talbot, SA13 2TJ ",Margam Country Park  Margam  Port Talbot  SA13 2TJ ,"In partnership with the Friends of Margam Park. The Park is pleased to be organising a Community Christmas Tree Festival for the second time following the success of the 2019 festival. This special event aims to bring Park groups, community groups, schools, businesses, and visitors together making a beautiful festive display for all to enjoy. Visitor Entry to the festival in the Castle will be by donation.",Margam Park,./static/images/margam_logo.png,http://www.margamcountrypark.co.uk/,2022-11-27,10,Sun 27 Nov,18 Nov 2022 11:32
https://www.visitthevale.com/events/penarth-christmas-lights-switch-on,Penarth Christmas Lights Switch On,"November 20, 2022/November 20, 2022",Sun 20 Nov - Sun 20 Nov,2022-11-20,,Penarth Town Centre,Penarth Town Centre,"Penarth’s annual Christmas Lights Switch On takes place on Sunday 20th November, 2022.",Visit the Vale,https://global-uploads.webflow.com/6023f273f06914e9f46f193b/60509a2e9b7a8c2f25a0b4c7_Site%20Icon.png,https://www.visitthevale.com,2022-11-20,1,,18 Nov 2022 11:32
http://www.margamcountrypark.co.uk//2128?event_id=34323,The Margam Community Christmas Tree Festival,Mon 21 Nov 2022,Mon 21 Nov,2022-11-21,,"Margam Country Park, Margam, Port Talbot, SA13 2TJ ",Margam Country Park  Margam  Port Talbot  SA13 2TJ ,"In partnership with the Friends of Margam Park. The Park is pleased to be organising a Community Christmas Tree Festival for the second time following the success of the 2019 festival. This special event aims to bring Park groups, community groups, schools, businesses, and visitors together making a beautiful festive display for all to enjoy. Visitor Entry to the festival in the Castle will be by donation.",Margam Park,./static/images/margam_logo.png,http://www.margamcountrypark.co.uk/,2022-11-27,10,Sun 27 Nov,18 Nov 2022 11:32
http://www.margamcountrypark.co.uk//2128?event_id=34271,Luminate,Mon 21 Nov 2022,Mon 21 Nov,2022-11-21,,"Margam Country Park, Margam, Port Talbot, SA13 2TJ ",Margam Country Park  Margam  Port Talbot  SA13 2TJ ,"Following another sell-out year in 2021, Luminate Wales returns to Margam Country Park and Castle in Winter 2022. A spectacular, illuminated trail, full of wonder and intrigue, to delight and enthral your senses. As darkness descends, join us on our enchanting journey, as we weave a captivating light trail through the stunning, historic gardens of Margam Country Park and Castle. Immerse yourself in our mesmerising mile long walk, encapsulating some of your highlights from 2019 & 2020 along with stunning new elements, added to re-amaze you for 2022.  A Timeless experience to be enjoyed by all, young and old alike. The trail is open nightly from Thursday 17th November 2022 until Monday 2nd January 2023 (closed Christmas Day). Tickets must be pre-booked, online in advance.",Margam Park,./static/images/margam_logo.png,http://www.margamcountrypark.co.uk/,2023-01-02,44,Mon 02 Jan,18 Nov 2022 11:32
http://www.margamcountrypark.co.uk//2128?event_id=34324,The Margam Community Christmas Tree Festival,Tue 22 Nov 2022,Tue 22 Nov,2022-11-22,,"Margam Country Park, Margam, Port Talbot, SA13 2TJ ",Margam Country Park  Margam  Port Talbot  SA13 2TJ ,"In partnership with the Friends of Margam Park. The Park is pleased to be organising a Community Christmas Tree Festival for the second time following the success of the 2019 festival. This special event aims to bring Park groups, community groups, schools, businesses, and visitors together making a beautiful festive display for all to enjoy. Visitor Entry to the festival in the Castle will be by donation.",Margam Park,./static/images/margam_logo.png,http://www.margamcountrypark.co.uk/,2022-11-27,10,Sun 27 Nov,18 Nov 2022 11:32
http://www.margamcountrypark.co.uk//2128?event_id=34272,Luminate,Tue 22 Nov 2022,Tue 22 Nov,2022-11-22,,"Margam Country Park, Margam, Port Talbot, SA13 2TJ ",Margam Country Park  Margam  Port Talbot  SA13 2TJ ,"Following another sell-out year in 2021, Luminate Wales returns to Margam Country Park and Castle in Winter 2022. A spectacular, illuminated trail, full of wonder and intrigue, to delight and enthral your senses. As darkness descends, join us on our enchanting journey, as we weave a captivating light trail through the stunning, historic gardens of Margam Country Park and Castle. Immerse yourself in our mesmerising mile long walk, encapsulating some of your highlights from 2019 & 2020 along with stunning new elements, added to re-amaze you for 2022.  A Timeless experience to be enjoyed by all, young and old alike. The trail is open nightly from Thursday 17th November 2022 until Monday 2nd January 2023 (closed Christmas Day). Tickets must be pre-booked, online in advance.",Margam Park,./static/images/margam_logo.png,http://www.margamcountrypark.co.uk/,2023-01-02,44,Mon 02 Jan,18 Nov 2022 11:32
http://www.margamcountrypark.co.uk//2128?event_id=34325,The Margam Community Christmas Tree Festival,Wed 23 Nov 2022,Wed 23 Nov,2022-11-23,,"Margam Country Park, Margam, Port Talbot, SA13 2TJ ",Margam Country Park  Margam  Port Talbot  SA13 2TJ ,"In partnership with the Friends of Margam Park. The Park is pleased to be organising a Community Christmas Tree Festival for the second time following the success of the 2019 festival. This special event aims to bring Park groups, community groups, schools, businesses, and visitors together making a beautiful festive display for all to enjoy. Visitor Entry to the festival in the Castle will be by donation.",Margam Park,./static/images/margam_logo.png,http://www.margamcountrypark.co.uk/,2022-11-27,10,Sun 27 Nov,18 Nov 2022 11:32
http://www.margamcountrypark.co.uk//2128?event_id=34273,Luminate,Wed 23 Nov 2022,Wed 23 Nov,2022-11-23,,"Margam Country Park, Margam, Port Talbot, SA13 2TJ ",Margam Country Park  Margam  Port Talbot  SA13 2TJ ,"Following another sell-out year in 2021, Luminate Wales returns to Margam Country Park and Castle in Winter 2022. A spectacular, illuminated trail, full of wonder and intrigue, to delight and enthral your senses. As darkness descends, join us on our enchanting journey, as we weave a captivating light trail through the stunning, historic gardens of Margam Country Park and Castle. Immerse yourself in our mesmerising mile long walk, encapsulating some of your highlights from 2019 & 2020 along with stunning new elements, added to re-amaze you for 2022.  A Timeless experience to be enjoyed by all, young and old alike. The trail is open nightly from Thursday 17th November 2022 until Monday 2nd January 2023 (closed Christmas Day). Tickets must be pre-booked, online in advance.",Margam Park,./static/images/margam_logo.png,http://www.margamcountrypark.co.uk/,2023-01-02,44,Mon 02 Jan,18 Nov 2022 11:32
http://www.margamcountrypark.co.uk//2128?event_id=34326,The Margam Community Christmas Tree Festival,Thu 24 Nov 2022,Thu 24 Nov,2022-11-24,,"Margam Country Park, Margam, Port Talbot, SA13 2TJ ",Margam Country Park  Margam  Port Talbot  SA13 2TJ ,"In partnership with the Friends of Margam Park. The Park is pleased to be organising a Community Christmas Tree Festival for the second time following the success of the 2019 festival. This special event aims to bring Park groups, community groups, schools, businesses, and visitors together making a beautiful festive display for all to enjoy. Visitor Entry to the festival in the Castle will be by donation.",Margam Park,./static/images/margam_logo.png,http://www.margamcountrypark.co.uk/,2022-11-27,10,Sun 27 Nov,18 Nov 2022 11:32
http://www.margamcountrypark.co.uk//2128?event_id=34274,Luminate,Thu 24 Nov 2022,Thu 24 Nov,2022-11-24,,"Margam Country Park, Margam, Port Talbot, SA13 2TJ ",Margam Country Park  Margam  Port Talbot  SA13 2TJ ,"Following another sell-out year in 2021, Luminate Wales returns to Margam Country Park and Castle in Winter 2022. A spectacular, illuminated trail, full of wonder and intrigue, to delight and enthral your senses. As darkness descends, join us on our enchanting journey, as we weave a captivating light trail through the stunning, historic gardens of Margam Country Park and Castle. Immerse yourself in our mesmerising mile long walk, encapsulating some of your highlights from 2019 & 2020 along with stunning new elements, added to re-amaze you for 2022.  A Timeless experience to be enjoyed by all, young and old alike. The trail is open nightly from Thursday 17th November 2022 until Monday 2nd January 2023 (closed Christmas Day). Tickets must be pre-booked, online in advance.",Margam Park,./static/images/margam_logo.png,http://www.margamcountrypark.co.uk/,2023-01-02,44,Mon 02 Jan,18 Nov 2022 11:32
https://www.visitthevale.com/events/barry-high-street-shopping-quarter,Barry High Street Shopping Quarter,"November 24, 2022/November 26, 2022",Thu 24 Nov - Sat 26 Nov,2022-11-24,,Barry High Street,Barry High Street,"Barry High Street late night Christmas shopping & Christmas light switch on with entertainment, Santa’s grotto, food & drink and much more!",Visit the Vale,https://global-uploads.webflow.com/6023f273f06914e9f46f193b/60509a2e9b7a8c2f25a0b4c7_Site%20Icon.png,https://www.visitthevale.com,2022-11-24,1,,18 Nov 2022 11:32
https://museum.wales//slate/whatson/11789/Traditional-Christmas-Decorations/,Traditional Christmas Decorations,"24 November 2022, 10am - 12pm  or   1pm -3pm",Thu 24 Nov,2022-11-24,,"St. Fagans, Cardiff CF5 6DP",St. Fagans  Cardiff CF5 6DP,Would you like to come and help us create traditional Christmas decorations for the museum? &nb...,Museum Wales ,./static/images/st_fagans_favicon.svg,https://museum.wales/,2022-11-24,1,,18 Nov 2022 11:32
https://museum.wales//whatson/digital/11684/Museum-Talks-Celebrating-a-new-book-on-Welsh-ceramics/,Museum Talks: Celebrating A New Book On Welsh Ceramics,"24 November 2022, 7pm",Thu 24 Nov,2022-11-24,,"St. Fagans, Cardiff CF5 6DP",St. Fagans  Cardiff CF5 6DP,Amgueddfa Cymru is home to the world’s finest collection of Welsh pottery and porcelain. There...,Museum Wales ,./static/images/st_fagans_favicon.svg,https://museum.wales/,2022-11-24,1,,18 Nov 2022 11:32
http://www.margamcountrypark.co.uk//2128?event_id=34327,The Margam Community Christmas Tree Festival,Fri 25 Nov 2022,Fri 25 Nov,2022-11-25,,"Margam Country Park, Margam, Port Talbot, SA13 2TJ ",Margam Country Park  Margam  Port Talbot  SA13 2TJ ,"In partnership with the Friends of Margam Park. The Park is pleased to be organising a Community Christmas Tree Festival for the second time following the success of the 2019 festival. This special event aims to bring Park groups, community groups, schools, businesses, and visitors together making a beautiful festive display for all to enjoy. Visitor Entry to the festival in the Castle will be by donation.",Margam Park,./static/images/margam_logo.png,http://www.margamcountrypark.co.uk/,2022-11-27,10,Sun 27 Nov,18 Nov 2022 11:32
